Work Item Id,Parent Work Item Id,TeamId,Created Date,Closed Date,State
16295,14214,5,2022-08-19 14:08:14,2022-08-29 15:23:29,Closed
16296,,4,2022-08-19 14:36:38,2022-08-30 10:15:07,Closed
16297,15880,5,2022-08-19 14:36:54,2022-08-30 22:03:21,Closed
16298,15880,5,2022-08-19 14:37:28,2022-08-23 13:48:05,Closed
16299,14214,5,2022-08-19 14:43:00,2022-08-29 13:32:51,Closed
16300,,4,2022-08-19 15:07:59,,Failed
16301,16232,,2022-08-19 16:19:05,2022-09-01 00:25:48,Closed
16305,10428,5,2022-08-19 18:32:54,2022-08-22 17:55:25,Closed
16308,,4,2022-08-19 19:45:06,,Failed
16309,,4,2022-08-19 20:53:43,2022-08-22 11:33:23,Closed
16310,15794,,2022-08-19 23:53:44,2022-08-23 18:18:17,Closed
16311,,4,2022-08-20 00:42:59,2022-08-23 14:52:53,Closed
16312,,4,2022-08-20 10:23:53,2022-08-23 10:26:48,Closed
16313,,4,2022-08-20 10:37:43,,Failed
16314,,5,2022-08-21 09:28:56,2022-08-23 13:36:45,Closed
16315,15726,5,2022-08-21 10:03:11,2022-08-26 12:24:52,Closed
16316,15037,7,2022-08-22 09:41:36,2022-08-24 11:58:33,Closed
16317,13658,4,2022-08-22 09:53:49,2022-08-22 11:16:16,Closed
16318,13658,4,2022-08-22 09:55:07,2022-08-22 11:21:50,Closed
16319,13658,4,2022-08-22 09:56:24,2022-08-22 11:02:32,Closed
16320,,7,2022-08-22 10:26:05,2022-08-22 10:40:37,Closed
16323,,4,2022-08-22 10:42:39,,Failed
16325,,4,2022-08-22 11:55:22,,Failed
16326,,4,2022-08-22 12:17:40,2022-08-23 10:33:00,Closed
16327,13659,4,2022-08-22 12:20:17,2022-08-24 13:37:54,Closed
16328,,4,2022-08-22 13:01:07,,Failed
16329,,7,2022-08-22 13:18:35,2022-08-25 17:18:22,Closed
16330,16167,1,2022-08-22 14:14:12,2022-08-23 14:44:38,Closed
16331,16167,1,2022-08-22 14:14:19,2022-08-23 13:53:42,Closed
16332,,7,2022-08-22 14:54:08,2022-10-05 13:58:59,Closed
16333,,5,2022-08-22 14:54:57,2022-09-09 12:13:16,Closed
16334,14647,5,2022-08-22 14:55:00,2022-08-24 16:19:17,Closed
16335,,,2022-08-22 15:08:35,2022-08-22 18:39:47,Closed
16336,,,2022-08-22 15:42:29,2022-08-22 16:18:30,Closed
16337,13511,,2022-08-22 17:00:23,2022-09-08 15:58:23,Closed
16339,,7,2022-08-22 19:36:50,2022-08-25 18:02:49,Closed
16340,,5,2022-08-22 20:14:53,2022-08-23 13:36:01,Closed
16341,12694,,2022-08-22 23:31:47,2022-08-22 23:32:12,Closed
16342,,2,2022-08-22 23:59:51,2023-04-26 10:37:53,Closed
16343,,,2022-08-23 08:05:03,2022-08-23 09:22:46,Closed
16345,,5,2022-08-23 09:46:05,,Failed
16346,,5,2022-08-23 09:46:06,,Failed
16347,,5,2022-08-23 09:46:06,2022-08-23 10:23:18,Closed
16348,14576,7,2022-08-23 10:03:09,2022-09-01 14:59:27,Closed
16350,13687,7,2022-08-23 10:38:55,2022-08-23 18:46:06,Closed
16351,,7,2022-08-23 10:50:59,2022-09-28 13:32:31,Closed
16352,,7,2022-08-23 10:57:41,2022-08-23 12:11:03,Closed
16353,15037,7,2022-08-23 11:05:09,2022-08-31 16:51:10,Closed
16354,16163,,2022-08-23 11:08:13,2022-08-28 20:01:49,Closed
16355,15037,7,2022-08-23 11:19:13,2022-08-25 09:38:18,Closed
16356,16163,,2022-08-23 11:42:55,2022-08-31 18:13:43,Closed
16357,14576,7,2022-08-23 11:48:31,2022-08-24 16:17:48,Closed
16358,,7,2022-08-23 12:46:11,2022-08-25 17:16:25,Closed
16359,,7,2022-08-23 13:39:05,2022-08-23 14:17:40,Closed
16360,16167,1,2022-08-23 13:53:54,2022-08-23 13:54:00,Closed
16362,14576,7,2022-08-23 14:06:22,2022-08-24 14:57:40,Closed
16364,14214,5,2022-08-23 14:09:05,2022-08-30 01:49:12,Closed
16366,,7,2022-08-23 14:12:32,2022-09-15 11:33:53,Closed
16367,,5,2022-08-23 14:24:52,,Failed
16368,,5,2022-08-23 14:24:52,2022-08-23 14:58:12,Closed
16369,14813,4,2022-08-23 14:37:21,,Removed
16370,14813,4,2022-08-23 14:38:10,,Removed
16371,,4,2022-08-23 14:51:01,2022-08-23 14:52:42,Closed
16372,14813,4,2022-08-23 16:02:00,2022-09-07 10:33:27,Closed
16373,14813,4,2022-08-23 16:02:09,2022-09-13 09:21:41,Closed
16374,,7,2022-08-23 17:47:39,2022-08-24 12:45:35,Closed
16375,15794,,2022-08-23 18:17:30,2022-08-23 18:18:11,Closed
16376,17073,,2022-08-23 18:50:42,2023-03-25 00:00:33,Closed
16377,17073,,2022-08-23 18:51:48,,Removed
16378,17071,7,2022-08-23 18:53:40,2023-01-13 09:45:55,Closed
16379,17071,7,2022-08-23 18:55:06,2023-01-23 17:15:15,Closed
16382,17074,,2022-08-23 19:05:51,,Draft
16383,,7,2022-08-23 19:53:48,2022-08-24 12:46:01,Closed
16384,14614,,2022-08-23 20:04:03,2022-09-21 15:36:54,Closed
16385,16581,,2022-08-23 20:06:13,2022-09-07 19:08:29,Closed
16387,13658,4,2022-08-23 21:28:52,2022-08-24 14:19:13,Closed
16388,,5,2022-08-23 21:48:14,2022-09-09 12:14:42,Closed
16389,,5,2022-08-23 21:49:34,2022-09-07 16:35:48,Closed
16392,,,2022-08-23 23:17:40,2022-09-21 15:36:42,Closed
16393,16392,,2022-08-23 23:19:35,2022-09-09 20:58:17,Closed
16394,16392,,2022-08-23 23:20:18,2022-09-06 15:34:21,Closed
16396,14576,7,2022-08-23 23:49:19,2022-08-24 13:06:49,Closed
16397,,7,2022-08-24 00:09:12,2022-08-24 12:57:36,Closed
16398,,8,2022-08-24 00:14:29,2022-09-09 12:01:09,Closed
16400,14069,4,2022-08-24 00:28:49,,Removed
16401,,8,2022-08-24 00:33:08,2022-09-09 13:35:02,Closed
16402,14069,4,2022-08-24 00:33:47,2022-09-27 16:10:12,Closed
16403,13658,4,2022-08-24 11:15:16,2022-08-24 14:22:55,Closed
16404,,5,2022-08-24 11:35:13,2022-09-07 16:35:53,Closed
16407,,,2022-08-24 11:55:26,2022-09-01 16:28:37,Closed
16408,14576,7,2022-08-24 11:58:05,,Removed
16409,15037,7,2022-08-24 11:58:51,2022-08-25 16:20:24,Closed
16410,,7,2022-08-24 12:03:18,2022-08-24 13:09:50,Closed
16411,,7,2022-08-24 12:17:05,2022-08-24 13:18:43,Closed
16413,,7,2022-08-24 13:52:02,2022-08-26 13:57:19,Closed
16414,14069,4,2022-08-24 13:56:46,,Removed
16415,,4,2022-08-24 14:04:53,,Failed
16416,14910,4,2022-08-24 14:10:04,2022-08-24 14:15:03,Closed
16417,14576,7,2022-08-24 14:43:19,2022-08-24 14:56:19,Closed
16418,,7,2022-08-24 15:05:36,2022-08-26 13:33:57,Closed
16419,10428,5,2022-08-24 15:11:29,2022-08-25 11:59:05,Closed
16420,,7,2022-08-24 15:43:43,2022-08-26 13:29:33,Closed
16421,,,2022-08-24 16:09:47,,Design
16422,,,2022-08-24 16:09:49,,Design
16423,,,2022-08-24 16:09:49,,Design
16424,,7,2022-08-24 17:03:58,2022-08-24 17:14:10,Closed
16425,14576,7,2022-08-24 17:21:16,2022-08-26 17:20:23,Closed
16426,13687,7,2022-08-24 17:21:23,2022-08-24 19:13:06,Closed
16427,,8,2022-08-24 17:50:44,2022-09-09 13:33:28,Closed
16428,10428,5,2022-08-24 18:19:20,2022-09-01 21:29:56,Closed
16429,,,2022-08-24 20:08:02,2022-10-05 16:27:51,Closed
16430,16429,,2022-08-24 20:08:20,2022-10-05 16:27:48,Closed
16431,16030,,2022-08-25 00:17:43,2022-08-26 20:33:07,Closed
16432,,7,2022-08-25 09:00:05,2022-09-19 12:10:10,Closed
16433,,7,2022-08-25 09:00:06,2022-09-05 12:48:43,Closed
16434,,7,2022-08-25 09:00:06,2022-09-19 14:49:58,Closed
16435,,7,2022-08-25 09:00:07,2022-12-21 12:13:21,Closed
16436,13658,4,2022-08-25 10:30:13,2022-08-29 10:17:59,Closed
16437,,5,2022-08-25 11:47:23,,Failed
16438,10428,5,2022-08-25 13:24:24,2022-09-08 11:26:48,Closed
16439,10428,5,2022-08-25 13:24:58,2022-08-26 15:59:23,Closed
16440,,4,2022-08-25 13:39:24,,Failed
16441,,5,2022-08-25 13:53:12,2022-09-20 09:45:32,Closed
16442,,,2022-08-25 14:03:08,,Design
16443,,,2022-08-25 14:03:08,,Design
16444,,,2022-08-25 14:03:09,,Design
16445,,,2022-08-25 14:03:09,,Design
16446,13658,4,2022-08-25 15:17:43,2022-08-29 10:17:25,Closed
16447,13657,4,2022-08-25 15:47:29,,Removed
16448,,5,2022-08-25 15:53:15,2022-08-26 12:10:08,Closed
16449,,7,2022-08-25 16:01:25,2022-08-26 13:36:18,Closed
16450,,4,2022-08-25 16:05:02,,Failed
16451,16154,,2022-08-25 16:17:26,2022-09-08 15:46:46,Closed
16452,,7,2022-08-25 16:29:38,2022-08-26 13:47:56,Closed
16453,17075,,2022-08-25 16:47:16,,Draft
16454,17076,,2022-08-25 16:48:11,,Draft
16455,17076,,2022-08-25 16:49:26,,Draft
16456,11330,7,2022-08-25 16:50:42,2022-10-27 08:45:31,Closed
16457,17076,,2022-08-25 16:50:44,,Draft
16458,16456,7,2022-08-25 16:50:58,2022-10-05 10:06:52,Closed
16459,13657,4,2022-08-25 16:54:50,2022-09-09 11:58:08,Closed
16460,13657,4,2022-08-25 16:55:21,2022-08-26 10:07:51,Closed
16461,,7,2022-08-25 17:13:37,2022-08-26 13:56:06,Closed
16462,,4,2022-08-25 17:42:25,,Failed
16463,15037,7,2022-08-25 17:46:58,2022-08-26 11:33:22,Closed
16464,16232,,2022-08-25 17:59:36,2022-08-26 19:13:17,Closed
16465,,7,2022-08-25 19:25:55,2022-08-26 13:56:33,Closed
16466,16467,,2022-08-25 20:24:38,,New
16467,,,2022-08-25 21:06:02,,Removed
16469,16466,,2022-08-25 21:15:00,,New
16470,16466,,2022-08-25 21:20:43,,New
16471,,,2022-08-25 21:22:28,,New
16472,,7,2022-08-25 21:49:54,2022-08-30 00:04:31,Closed
16473,16027,,2022-08-25 22:27:38,2022-09-21 15:37:12,Closed
16474,16027,,2022-08-25 22:27:47,2022-09-21 15:37:16,Closed
16475,16027,,2022-08-25 22:27:54,2022-09-21 15:37:14,Closed
16476,14614,,2022-08-25 22:28:43,2022-09-21 15:36:55,Closed
16477,,7,2022-08-25 22:55:38,2022-08-29 20:07:42,Closed
16478,13658,4,2022-08-26 01:01:36,2022-09-01 17:10:22,Closed
16479,13658,4,2022-08-26 01:12:24,2022-09-01 17:12:55,Closed
16480,16029,4,2022-08-26 09:16:07,2022-09-21 18:15:05,Closed
16481,14315,5,2022-08-26 09:21:25,2022-09-15 18:12:26,Closed
16482,14315,5,2022-08-26 09:23:51,2022-10-13 14:00:18,Closed
16483,14315,5,2022-08-26 09:24:33,2022-10-04 00:37:28,Closed
16484,15880,5,2022-08-26 09:28:12,2022-09-09 12:37:18,Closed
16485,15880,5,2022-08-26 09:28:50,2022-08-29 18:30:21,Closed
16486,14315,5,2022-08-26 09:33:41,2022-10-05 14:36:13,Closed
16487,14315,5,2022-08-26 09:34:00,2022-10-05 14:36:15,Closed
16488,14315,5,2022-08-26 09:34:57,2022-09-27 12:52:54,Closed
16489,14315,5,2022-08-26 09:35:18,2022-10-05 14:36:14,Closed
16492,,5,2022-08-26 10:31:49,2022-09-22 12:37:53,Closed
16493,,5,2022-08-26 10:32:18,2022-09-05 12:08:05,Closed
16494,14315,5,2022-08-26 10:36:33,2022-08-30 10:15:33,Closed
16495,,5,2022-08-26 10:42:17,2022-09-01 11:49:32,Closed
16496,15620,4,2022-08-26 11:08:04,2022-09-06 13:20:28,Closed
16497,15620,4,2022-08-26 11:08:09,2022-08-30 09:12:34,Closed
16498,15620,4,2022-08-26 11:08:14,2022-09-06 13:20:30,Closed
16499,15620,4,2022-08-26 11:08:18,2022-08-30 09:12:00,Closed
16501,16203,5,2022-08-26 11:23:12,2022-08-26 13:47:27,Closed
16502,15037,7,2022-08-26 11:57:43,2022-08-29 16:41:09,Closed
16505,16204,5,2022-08-26 12:21:56,2022-08-26 16:53:54,Closed
16506,16441,5,2022-08-26 12:26:34,2022-09-02 10:17:15,Closed
16507,16441,5,2022-08-26 12:27:00,2022-09-02 10:17:19,Closed
16508,16480,8,2022-08-26 12:51:14,2022-09-09 13:31:05,Closed
16511,,7,2022-08-26 13:09:01,2022-08-30 00:04:47,Closed
16512,,5,2022-08-26 13:45:41,,Failed
16513,,4,2022-08-26 13:51:52,,Failed
16514,13989,5,2022-08-26 15:42:06,2022-08-29 23:26:42,Closed
16515,14647,5,2022-08-26 15:44:53,2022-08-29 23:28:39,Closed
16516,,5,2022-08-26 15:47:20,,Failed
16517,15266,4,2022-08-26 16:08:40,2022-09-05 13:18:40,Closed
16523,16495,5,2022-08-26 17:13:46,2022-09-01 11:49:27,Closed
16525,,7,2022-08-26 17:45:38,2022-08-29 10:16:57,Closed
16526,14214,5,2022-08-26 18:03:47,2022-08-29 18:29:41,Closed
16527,14214,5,2022-08-26 18:03:51,2022-09-09 13:26:25,Closed
16528,14018,5,2022-08-26 18:38:53,2022-08-29 23:40:57,Closed
16529,16232,,2022-08-26 19:13:45,2022-09-01 00:25:44,Closed
16530,16154,,2022-08-26 20:07:39,2022-08-31 21:02:02,Closed
16531,,,2022-08-26 20:50:34,,New
16532,16201,,2022-08-26 23:55:45,,New
16533,,1,2022-08-27 11:21:10,2022-08-30 18:25:46,Closed
16534,14576,7,2022-08-28 17:43:23,2022-08-30 12:32:03,Closed
16535,10428,5,2022-08-29 00:15:50,2022-09-21 16:21:21,Closed
16536,10428,5,2022-08-29 00:19:52,2022-09-11 23:36:35,Closed
16537,,8,2022-08-29 00:25:44,2022-09-08 11:09:45,Closed
16539,16456,7,2022-08-29 09:12:32,2022-10-17 16:34:22,Closed
16540,,8,2022-08-29 09:21:26,2022-09-09 13:36:45,Closed
16541,15620,4,2022-08-29 09:22:40,2022-09-15 13:48:51,Closed
16542,14813,4,2022-08-29 09:58:20,2022-10-19 13:05:34,Closed
16543,13658,4,2022-08-29 10:22:48,2022-08-30 10:25:38,Closed
16544,,1,2022-08-29 11:17:34,2022-08-31 13:48:23,Closed
16545,13658,4,2022-08-29 11:38:09,2022-08-30 10:24:49,Closed
16546,,7,2022-08-29 11:49:42,2022-08-29 11:54:33,Closed
16547,13841,7,2022-08-29 11:55:29,2022-08-29 13:50:02,Closed
16548,13658,4,2022-08-29 12:17:58,2022-08-30 11:01:52,Closed
16549,16441,5,2022-08-29 12:46:12,2022-09-01 10:11:06,Closed
16550,,4,2022-08-29 13:03:35,,Failed
16551,,7,2022-08-29 13:14:56,2022-08-29 13:43:55,Closed
16552,,7,2022-08-29 13:43:48,2022-08-29 20:06:44,Closed
16554,13841,7,2022-08-29 13:51:34,2022-09-07 19:44:25,Closed
16555,15036,7,2022-08-29 15:16:30,2022-09-09 12:57:00,Closed
16556,15036,7,2022-08-29 15:17:40,2022-08-29 15:21:50,Closed
16557,,3,2022-08-29 15:37:08,2022-09-05 15:54:22,Closed
16558,16163,,2022-08-29 15:43:35,2022-08-30 15:43:02,Closed
16559,15266,4,2022-08-29 15:46:08,2022-08-29 17:05:23,Closed
16560,,4,2022-08-29 15:55:01,,Failed
16561,,1,2022-08-29 16:01:50,2022-09-12 17:47:58,Closed
16562,15795,,2022-08-29 16:32:12,2022-09-08 15:45:21,Closed
16563,16562,,2022-08-29 16:33:47,2022-09-07 20:17:46,Closed
16564,15037,7,2022-08-29 16:41:25,2022-08-31 16:33:20,Closed
16565,,7,2022-08-29 16:42:24,2022-08-30 09:10:24,Closed
16566,10428,5,2022-08-29 17:15:06,2022-08-29 18:29:26,Closed
16567,,5,2022-08-29 17:18:47,2022-08-29 18:29:15,Closed
16568,16533,1,2022-08-29 18:39:56,2022-08-29 18:41:15,Closed
16569,16533,1,2022-08-29 18:40:07,2022-08-29 18:43:00,Closed
16570,16533,1,2022-08-29 18:40:33,2022-08-29 18:41:19,Closed
16571,16533,1,2022-08-29 18:41:02,2022-08-29 18:42:57,Closed
16572,16544,1,2022-08-29 18:41:38,2022-08-29 18:42:28,Closed
16573,16544,1,2022-08-29 18:41:49,2022-08-29 18:42:30,Closed
16574,16544,1,2022-08-29 18:42:15,2022-08-29 18:42:31,Closed
16575,16544,1,2022-08-29 18:42:48,2022-08-30 18:25:50,Closed
16576,16533,1,2022-08-29 18:43:04,2022-08-30 18:25:43,Closed
16577,,4,2022-08-29 19:14:05,2022-08-31 22:10:01,Closed
16578,16337,,2022-08-29 19:14:42,2022-09-07 20:14:46,Closed
16579,16337,,2022-08-29 19:30:05,2022-09-07 20:14:53,Closed
16580,13645,5,2022-08-29 20:49:30,2022-09-21 16:39:55,Closed
16581,,,2022-08-29 23:29:08,2022-09-08 15:58:02,Closed
16582,15042,,2022-08-30 00:00:01,,Removed
16585,,7,2022-08-30 04:15:04,2022-09-26 17:41:36,Closed
16586,13687,7,2022-08-30 05:04:57,2022-09-07 14:34:17,Closed
16587,,7,2022-08-30 09:00:05,2022-11-15 14:00:22,Closed
16588,,7,2022-08-30 09:00:06,2022-09-19 14:33:39,Closed
16591,16585,7,2022-08-30 10:06:31,2022-09-20 12:14:06,Closed
16592,16585,7,2022-08-30 10:06:35,2022-09-15 08:00:50,Closed
16593,16585,7,2022-08-30 10:06:41,2022-09-12 12:30:21,Closed
16594,16585,7,2022-08-30 10:06:46,2022-09-08 07:40:14,Closed
16595,16585,7,2022-08-30 10:06:52,2022-09-22 17:35:14,Closed
16596,16585,7,2022-08-30 10:06:56,2022-09-15 17:54:45,Closed
16597,16585,7,2022-08-30 10:07:02,2022-09-14 13:05:38,Closed
16598,16585,7,2022-08-30 10:07:07,2022-09-08 08:50:24,Closed
16599,16580,5,2022-08-30 10:24:20,2022-09-13 22:21:24,Closed
16600,16580,5,2022-08-30 10:25:09,2022-09-09 17:59:28,Closed
16601,15036,7,2022-08-30 10:42:12,2022-09-05 13:30:14,Closed
16602,,7,2022-08-30 10:47:28,2022-09-05 12:36:30,Closed
16603,16580,5,2022-08-30 12:34:24,2022-09-15 10:53:34,Closed
16604,16580,5,2022-08-30 12:34:42,2022-09-13 09:56:09,Closed
16605,16580,5,2022-08-30 12:43:26,2022-09-18 17:26:33,Closed
16606,16580,5,2022-08-30 12:43:44,2022-08-31 20:29:17,Closed
16607,14576,7,2022-08-30 12:54:46,2022-09-01 00:03:12,Closed
16608,16580,5,2022-08-30 12:58:26,2022-09-06 21:21:27,Closed
16609,13658,4,2022-08-30 13:37:24,2022-09-01 17:10:11,Closed
16610,,7,2022-08-30 14:05:15,2022-08-30 15:01:20,Closed
16611,,4,2022-08-30 14:20:38,,Failed
16612,14576,7,2022-08-30 14:37:05,2022-09-01 13:34:27,Closed
16613,13657,4,2022-08-30 14:45:27,2022-08-30 16:40:18,Closed
16614,,4,2022-08-30 14:59:51,2022-09-05 14:59:58,Closed
16615,,4,2022-08-30 15:15:31,,New
16618,14315,5,2022-08-30 16:20:54,2022-09-21 13:57:35,Closed
16620,14121,,2022-08-30 19:57:38,2022-09-01 00:40:19,Closed
16621,17073,,2022-08-30 20:23:15,2023-01-31 18:52:06,Removed
16622,,8,2022-08-30 21:36:03,2022-10-06 01:05:37,Closed
16623,,5,2022-08-30 21:52:47,2022-09-08 12:51:28,Closed
16624,,5,2022-08-30 21:58:14,2022-09-27 00:38:23,Closed
16625,15880,5,2022-08-30 22:02:49,2022-09-09 14:44:35,Closed
16626,,5,2022-08-30 22:06:18,2022-10-05 16:21:13,Closed
16627,,5,2022-08-30 22:13:08,2022-09-08 12:51:51,Closed
16628,,7,2022-08-31 09:00:21,2022-09-07 11:32:25,Closed
16629,,7,2022-08-31 09:00:22,2022-09-19 14:50:37,Closed
16630,,,2022-08-31 09:24:03,2022-08-31 11:04:55,Closed
16632,,,2022-08-31 10:22:35,2022-09-01 11:46:05,Closed
16633,16163,,2022-08-31 10:26:15,2022-08-31 11:56:08,Closed
16636,,8,2022-08-31 11:21:41,2022-09-09 12:08:15,Closed
16640,,8,2022-08-31 12:19:47,2022-08-31 13:27:39,Closed
16641,,8,2022-08-31 12:24:57,2022-09-09 12:12:35,Closed
16642,,8,2022-08-31 12:25:23,2022-09-09 12:15:16,Closed
16643,,8,2022-08-31 12:25:53,2022-09-09 14:32:21,Closed
16644,,8,2022-08-31 12:26:16,2022-09-09 14:31:46,Closed
16645,,1,2022-08-31 13:49:00,2022-09-09 11:24:15,Closed
16646,16645,1,2022-08-31 13:49:29,2022-09-04 17:22:32,Closed
16647,15287,5,2022-08-31 14:33:30,2022-09-02 14:55:54,Closed
16648,16242,1,2022-08-31 14:53:52,2022-09-08 13:56:22,Closed
16649,,,2022-08-31 16:10:39,,Design
16650,,,2022-08-31 16:10:39,,Design
16651,,7,2022-08-31 16:43:49,2022-08-31 16:48:28,Closed
16652,14315,5,2022-08-31 16:43:52,2022-09-21 09:07:09,Closed
16653,15037,7,2022-08-31 16:47:55,2022-08-31 16:50:10,Closed
16655,13658,4,2022-08-31 17:05:08,2022-09-04 15:25:49,Closed
16656,17073,,2022-08-31 17:07:04,,Removed
16657,17074,,2022-08-31 17:11:43,,Draft
16658,,2,2022-08-31 17:37:30,2022-09-13 13:46:01,Closed
16659,,4,2022-08-31 17:37:34,,Failed
16660,,2,2022-08-31 17:37:45,2022-09-13 13:45:58,Closed
16661,,7,2022-08-31 17:52:31,2022-09-01 09:04:10,Closed
16662,,7,2022-08-31 17:57:30,2022-09-01 09:04:45,Closed
16663,14151,,2022-08-31 18:19:11,,Draft
16664,14151,,2022-08-31 18:30:01,,Draft
16666,,4,2022-08-31 19:46:50,2022-09-17 03:21:19,Closed
16667,14121,,2022-08-31 20:25:58,2022-09-01 00:40:03,Closed
16670,16562,,2022-08-31 21:56:38,2022-09-01 04:23:22,Closed
16671,16580,5,2022-08-31 22:39:28,2022-09-19 16:53:37,Closed
16672,16580,5,2022-08-31 22:40:48,2022-09-13 09:56:45,Closed
16673,14614,,2022-08-31 23:10:04,2022-09-21 15:36:56,Closed
16674,14151,,2022-08-31 23:56:59,,Draft
16675,,2,2022-09-01 00:26:31,2022-09-07 16:42:39,Closed
16676,16675,2,2022-09-01 00:34:06,2022-09-07 16:41:49,Closed
16677,16660,2,2022-09-01 00:34:28,2022-09-13 13:45:51,Closed
16678,16658,2,2022-09-01 00:34:38,2022-09-13 13:45:54,Closed
16679,,2,2022-09-01 00:35:16,2022-09-13 17:02:58,Closed
16680,,7,2022-09-01 00:36:26,2022-09-01 09:32:14,Closed
16681,,2,2022-09-01 00:37:33,2022-09-13 17:49:03,Closed
16682,16675,2,2022-09-01 00:47:52,2022-09-07 16:42:24,Closed
16683,,7,2022-09-01 09:00:07,2022-09-16 17:44:16,Closed
16684,,7,2022-09-01 09:00:08,2022-09-06 15:04:36,Closed
16685,15037,7,2022-09-01 09:37:20,2022-09-01 16:31:51,Closed
16686,,7,2022-09-01 09:42:46,2022-09-01 09:46:29,Closed
16687,13658,4,2022-09-01 10:05:31,2022-09-01 17:12:26,Closed
16688,15305,3,2022-09-01 10:27:57,2022-09-05 15:54:50,Closed
16689,,4,2022-09-01 10:49:15,,Failed
16690,16441,5,2022-09-01 11:14:32,2022-09-02 12:07:42,Closed
16692,,7,2022-09-01 13:33:35,2022-09-01 13:47:30,Closed
16693,14576,7,2022-09-01 13:35:35,2022-09-01 14:59:17,Closed
16694,14909,4,2022-09-01 13:53:56,2022-09-06 13:11:18,Closed
16695,,,2022-09-01 14:38:43,2022-09-01 15:11:23,Closed
16696,,4,2022-09-01 14:46:10,,Failed
16698,14576,7,2022-09-01 15:08:38,2022-09-15 23:33:22,Closed
16699,,,2022-09-01 15:32:29,2022-10-25 11:05:00,Closed
16700,10428,5,2022-09-01 16:14:59,2022-09-02 13:01:42,Closed
16702,15037,7,2022-09-01 16:32:14,2022-09-02 15:57:40,Closed
16703,,7,2022-09-01 16:45:24,2022-09-07 14:09:44,Closed
16706,16562,,2022-09-01 17:51:06,2022-09-07 20:17:44,Closed
16710,13658,4,2022-09-01 19:33:33,2022-09-04 15:25:23,Closed
16711,,4,2022-09-01 20:27:06,2022-09-05 14:54:29,Failed
16712,14621,7,2022-09-01 21:27:18,2022-09-08 14:49:19,Closed
16713,14576,7,2022-09-01 22:08:51,2022-09-09 12:33:21,Closed
16714,,4,2022-09-02 00:03:23,2022-09-26 15:59:56,Closed
16715,,4,2022-09-02 00:27:04,2022-09-15 13:50:06,Closed
16716,15620,4,2022-09-02 00:31:54,2022-09-20 11:22:13,Closed
16717,13658,4,2022-09-02 03:24:48,2022-09-12 16:39:21,Closed
16718,,7,2022-09-02 09:00:20,2022-09-16 17:44:57,Closed
16719,16493,5,2022-09-02 09:34:42,2022-09-05 12:08:01,Closed
16720,15880,5,2022-09-02 10:38:52,2022-09-02 22:16:30,Closed
16721,15880,5,2022-09-02 10:41:10,2022-09-05 20:15:56,Closed
16722,16441,5,2022-09-02 13:09:41,2022-09-08 13:51:05,Closed
16723,,,2022-09-02 13:37:36,,Design
16724,16441,5,2022-09-02 13:59:11,2022-09-19 11:39:52,Closed
16725,16645,1,2022-09-02 14:21:47,2022-09-02 14:21:52,Closed
16726,,4,2022-09-02 14:55:30,,Failed
16727,15266,4,2022-09-02 15:58:28,2022-09-05 13:18:10,Closed
16728,15037,7,2022-09-02 15:59:17,2022-09-02 16:01:27,Closed
16729,,7,2022-09-02 16:09:21,2022-09-02 16:15:09,Closed
16730,15266,4,2022-09-02 16:16:51,2022-09-07 08:41:00,Closed
16731,15037,7,2022-09-02 16:28:02,2022-09-14 05:25:56,Closed
16732,,4,2022-09-02 16:29:23,2022-09-08 13:40:47,Closed
16733,,4,2022-09-02 17:14:54,,Failed
16734,16242,1,2022-09-02 17:45:16,2022-09-09 13:23:49,Closed
16735,14214,5,2022-09-02 18:37:15,2022-09-09 13:04:08,Closed
16736,14214,5,2022-09-02 18:37:42,2022-09-09 10:58:18,Closed
16737,,4,2022-09-03 18:06:17,,Removed
16740,16645,1,2022-09-04 17:22:56,2022-09-05 15:47:50,Closed
16741,16645,1,2022-09-04 17:23:05,2022-09-06 17:27:24,Closed
16742,16645,1,2022-09-04 17:23:42,2022-09-06 17:27:21,Closed
16743,,4,2022-09-04 17:42:33,2022-09-23 16:12:48,Closed
16744,16480,4,2022-09-04 19:27:02,2022-09-20 15:19:55,Closed
16745,16480,4,2022-09-04 19:39:48,2022-09-12 12:29:37,Closed
16746,15880,5,2022-09-05 09:33:50,2022-09-09 14:43:43,Closed
16747,,7,2022-09-05 10:24:27,2022-12-06 09:02:24,Closed
16748,16747,7,2022-09-05 10:30:26,2022-12-06 09:02:51,Closed
16749,15287,5,2022-09-05 12:16:53,2022-09-09 12:12:18,Closed
16750,,7,2022-09-05 12:41:03,2023-01-19 20:25:03,Closed
16751,,7,2022-09-05 12:47:15,2022-09-05 12:55:42,Closed
16752,,4,2022-09-05 13:17:40,2022-09-12 17:26:41,Closed
16753,,7,2022-09-05 13:29:21,2022-09-05 14:18:20,Closed
16754,15620,4,2022-09-05 13:48:01,2022-09-09 13:37:01,Closed
16755,15620,4,2022-09-05 13:48:11,2022-09-06 13:20:02,Closed
16756,15620,4,2022-09-05 13:48:28,2022-09-06 13:20:14,Closed
16757,10428,5,2022-09-05 14:09:05,2022-09-12 12:12:40,Closed
16758,10428,5,2022-09-05 14:09:09,2022-09-16 12:02:22,Closed
16759,10428,5,2022-09-05 14:31:22,2022-09-05 22:33:28,Closed
